timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
331718384,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332229327,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332729494,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333240204,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333751507,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334260167,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334769611,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335279491,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335790163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336298301,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336809388,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
337313618,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
337823235,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338329320,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338830161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
339339165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
339848171,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340349514,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340859164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
341369530,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
341880205,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
342382165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
342884164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
343394310,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344413402,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344923299,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345423485,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345934231,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
346442435,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
346942442,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
347452287,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
347957708,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
348463288,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
348964165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349469493,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349969622,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350480161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350984164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351488316,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351998332,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352498460,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
353502201,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354012168,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354520161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355020167,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356543299,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357054275,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357557535,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
358064206,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
358571452,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
359072169,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
359581524,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360089426,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360597632,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
361104164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
361613364,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362113410,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362613528,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364134194,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364478613,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364980193,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
